type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
video	post_page_15704546335	15704546335_10156382039751336	https://www.facebook.com/FoxNews/videos/10156382039751336/	" There are 12 states out there that actually have Constitutional Carry... Once they instituted this freedom  crime went down. Gun crime went down.   On  Fox & Friends   Rep. Richard Hudson defended a bill which allows concealed-carry across state lines from liberals who claim it will make American life more dangerous."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24512113_10156382045786336_394326814371086336_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=b272eab0a2e545ad0bb4f3bf1f91797e&oe=5CF7F095	https://scontent.xx.fbcdn.net/v/t15.5256-10/24512113_10156382045786336_394326814371086336_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=b43de9f2fd186a8bbe9b4b9c8e24cbcd&oe=5CF76ED3	https://www.facebook.com/FoxNews/videos/10156382039751336/	facebook.com	2017-12-07T13:40:54+0000	1512654054	"2017-12-07 14:40:54"	9955	1823	11381	3649	16853	1197	70	40	5	114	0
video	post_page_15704546335	15704546335_10156378673751336	https://www.facebook.com/FoxNews/videos/10156378673751336/	"A hair salon in Taiwan has created a Donald Trump “hair tattoo” for a client."	https://scontent.xx.fbcdn.net/v/t15.5256-10/p130x130/24517961_10156378695696336_5645548834860826624_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=6ec9de648269bb400f5d0eb17d42562f&oe=5CFC0050	https://scontent.xx.fbcdn.net/v/t15.5256-10/24517961_10156378695696336_5645548834860826624_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=acb01ffef7bd66b4db61c9d08d42d8dd&oe=5CBBE05A	https://www.facebook.com/FoxNews/videos/10156378673751336/	facebook.com	2017-12-07T09:30:00+0000	1512639000	"2017-12-07 10:30:00"	15965	5745	28939	11132	45816	1568	9822	1414	76	94	0
video	post_page_15704546335	15704546335_10156379787751336	https://www.facebook.com/FoxNews/videos/10156379787751336/	" Not the typical morning commute...   A new wildfire erupted in Los Angeles Wednesday near the famed Getty Center  prompting the partial closure of the 405 Freeway and threatening multi-million dollar homes in the city s ritzy residential enclave of Bel Air. http://fxn.ws/2iYs8am"	https://scontent.xx.fbcdn.net/v/t15.5256-10/p130x130/24521872_10156379800631336_8720197342315151360_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=3a5d559bdc08d2192862c1e167abfe07&oe=5CBD2FA0	https://scontent.xx.fbcdn.net/v/t15.5256-10/24521872_10156379800631336_8720197342315151360_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=14f55d65e9425246042f9493c17bf837&oe=5CFDBEAA	https://www.facebook.com/FoxNews/videos/10156379787751336/	facebook.com	2017-12-07T06:00:00+0000	1512626400	"2017-12-07 07:00:00"	1775	2014	6484	3211	11709	35	50	2759	1853	12	0
video	post_page_15704546335	15704546335_10156378356236336	https://www.facebook.com/FoxNews/videos/10156378356236336/	"President Donald J. Trump announces that he is formally recognizing Jerusalem as the capital of Israel. http://fxn.ws/2nA7e2V"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24518736_10156378485131336_4220515768795660288_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=f4dda4c8599d59a8d2d64fc8fa796387&oe=5CF6967D	https://scontent.xx.fbcdn.net/v/t15.5256-10/24518736_10156378485131336_4220515768795660288_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=3076166e4aa6c1fc85ff7fdaa6e4ade3&oe=5CBC0336	https://www.facebook.com/FoxNews/videos/10156378356236336/	facebook.com	2017-12-06T18:07:09+0000	1512583629	"2017-12-06 19:07:09"	24970	10292	38923	10134	59349	12813	148	199	64	729	0
video	post_page_15704546335	15704546335_10156377878661336	https://www.facebook.com/FoxNews/videos/10156377878661336/	"U.S. Senator Kamala Harris and others gather outside the U.S. Capitol calling for congressional action to fix DACA."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24522484_10156377909226336_7969857325819232256_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=8e72f3b22e6699b11eca6f98cef4c7b9&oe=5CC19972	https://scontent.xx.fbcdn.net/v/t15.5256-10/24522484_10156377909226336_7969857325819232256_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=78af461e34958488d6f2f2efece1e090&oe=5CEA9C39	https://www.facebook.com/FoxNews/videos/10156377878661336/	facebook.com	2017-12-06T17:11:49+0000	1512580309	"2017-12-06 18:11:49"	1447	14633	8980	669	24282	230	2101	73	104	5025	0
video	post_page_15704546335	15704546335_10156376963871336	https://www.facebook.com/FoxNews/videos/10156376963871336/	"Here s a live look at the city of Jerusalem as President Donald J. Trump is expected to order the State Department to begin moving the U.S. Embassy in Israel to Jerusalem from Tel Aviv. Tune in for live coverage and analysis of his announcement at 1p ET. http://fxn.ws/2A9ZAls"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24187581_10156377001566336_6749689367935057920_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=21f9187f5f927ce81f0ab3ebbf94f585&oe=5CBF2449	https://scontent.xx.fbcdn.net/v/t15.5256-10/24187581_10156377001566336_6749689367935057920_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=4fb8a3fbe26f1b67ecfad956e791e824&oe=5D011702	https://www.facebook.com/FoxNews/videos/10156376963871336/	facebook.com	2017-12-06T13:34:56+0000	1512567296	"2017-12-06 14:34:56"	12102	3052	16808	2060	21920	4353	26	180	25	122	0
video	post_page_15704546335	15704546335_10156375541726336	https://www.facebook.com/FoxNews/videos/10156375541726336/	" I think it is a sad day for America when the FBI – Federal Bureau of Investigation allows itself to be this corrupt.   Newt Gingrich spoke to Bret Baier about Robert Mueller s Russia investigation.  http://fxn.ws/2iWveM4"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24518882_10156375556876336_1429061474805874688_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=523c268a1fe1dfa81dcd5ab3d288bbf2&oe=5CEF6430	https://scontent.xx.fbcdn.net/v/t15.5256-10/24518882_10156375556876336_1429061474805874688_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=e419926391574add5f2dfdad831745bf&oe=5CF5D77B	https://www.facebook.com/FoxNews/videos/10156375541726336/	facebook.com	2017-12-06T05:30:00+0000	1512538200	"2017-12-06 06:30:00"	11698	3155	14704	4356	22215	190	204	251	876	1485	0
video	post_page_15704546335	15704546335_10156375567121336	https://www.facebook.com/FoxNews/videos/10156375567121336/	" President Trump s decision to recognize Jerusalem as the capital of Israel is the perfect response to President Obama s outrageous orchestration of the United Nations Security Council resolution  which he pushed through as a lame duck.    Alan M. Dershowitz talked to Sean Hannity about President Donald J. Trump s plan to move the U.S. Embassy in Israel from Tel Aviv to Jerusalem.  http://fxn.ws/2A9ZAls"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24521288_10156375586406336_135355701059911680_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=38dd65a363dc318a5078a788dc82ccd3&oe=5CFF2DCD	https://scontent.xx.fbcdn.net/v/t15.5256-10/24521288_10156375586406336_135355701059911680_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=a55da4907b7ea6cc285d246424d33741&oe=5CC15B8B	https://www.facebook.com/FoxNews/videos/10156375567121336/	facebook.com	2017-12-06T03:37:54+0000	1512531474	"2017-12-06 04:37:54"	13706	2694	16029	4242	22965	2012	63	56	18	174	0
video	post_page_15704546335	15704546335_10156375188956336	https://www.facebook.com/FoxNews/videos/10156375188956336/	"BREAKING: Gov. Jerry Brown has declared a state of emergency in Los Angeles County. This is a live look at Ventura County  where a state of emergency was declared earlier. Three wind-whipped wildfires exploded early Tuesday in Southern California  forcing more than 27 000 people to evacuate and scorching thousands of acres.   http://fxn.ws/2BL93gp  (Courtesy: KTTV)"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24554379_10156375442651336_5023167138337128448_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=8abdf72986515a4e7178ad7dbe8badb9&oe=5CFF378B	https://scontent.xx.fbcdn.net/v/t15.5256-10/24554379_10156375442651336_5023167138337128448_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=688398d305422c60c78ac06d76529a0f&oe=5CFC18C0	https://www.facebook.com/FoxNews/videos/10156375188956336/	facebook.com	2017-12-06T02:36:59+0000	1512527819	"2017-12-06 03:36:59"	2910	6846	12950	3824	23620	205	255	2526	6932	122	0
video	post_page_15704546335	15704546335_10156374098851336	https://www.facebook.com/FoxNews/videos/10156374098851336/	"Former President Barack Obama addresses mayors from around the world at a Chicago summit to discuss climate change."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24506136_10156374161061336_4448131151239839744_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=09618af4a7518853f6cbc00526b1fd85&oe=5CFF1754	https://scontent.xx.fbcdn.net/v/t15.5256-10/24506136_10156374161061336_4448131151239839744_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=fdc05a9d6bf6e9c13f5f09d9a458bcf8&oe=5CBD1C1F	https://www.facebook.com/FoxNews/videos/10156374098851336/	facebook.com	2017-12-05T21:40:33+0000	1512510033	"2017-12-05 22:40:33"	3171	30831	26340	1462	58633	1138	6164	146	281	15440	0
video	post_page_15704546335	15704546335_10156370366236336	https://www.facebook.com/FoxNews/videos/10156370366236336/	" Wouldn t that be amazing?   On  The Five  Monday  Kimberly Guilfoyle reacted to a bill introduced by an Indiana Republican that would imprison and fine local officials who obstruct federal immigration enforcement.  http://bit.ly/2jSb81I"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24574861_10156370379051336_6043360637235494912_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=f5d9a34e7105fb51fd68e0aba3488f1e&oe=5CC00588	https://scontent.xx.fbcdn.net/v/t15.5256-10/24574861_10156370379051336_6043360637235494912_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=d6d4438f13554e7aff0a16ba5e21b91e&oe=5CF222C3	https://www.facebook.com/FoxNews/videos/10156370366236336/	facebook.com	2017-12-05T02:52:38+0000	1512442358	"2017-12-05 03:52:38"	10150	1399	11494	1165	14058	1191	81	33	5	34	0
video	post_page_15704546335	15704546335_10156368225411336	https://www.facebook.com/FoxNews/videos/10156368225411336/	"A member of the U.S. Army stole the show Saturday at a Philadelphia 76ers game after he made a grand entrance to surprise his girlfriend. http://fxn.ws/2jd3AqQ"	https://scontent.xx.fbcdn.net/v/t15.5256-10/p130x130/24518814_10156368232791336_4996981865194717184_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=9b2f23680389e7783e09b2545de6a62c&oe=5CF7FAAC	https://scontent.xx.fbcdn.net/v/t15.5256-10/24518814_10156368232791336_4996981865194717184_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=7317a67f6785ed8803e62d6f3b769c54&oe=5CB644A6	https://www.facebook.com/FoxNews/videos/10156368225411336/	facebook.com	2017-12-04T22:28:48+0000	1512426528	"2017-12-04 23:28:48"	9524	619	11075	610	12304	1475	11	57	6	2	0
video	post_page_15704546335	15704546335_10156368847991336	https://www.facebook.com/FoxNews/videos/10156368847991336/	"Demolition crews partially imploded the Pontiac Silverdome in Pontiac  Michigan after their second attempt. Courtesy: WJBK     http://fxn.ws/2A2eFW9"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24196261_10156369027596336_1046171247810969600_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=51daadb38523acb9bcc8bd8c9c72c9b3&oe=5CEDF965	https://scontent.xx.fbcdn.net/v/t15.5256-10/24196261_10156369027596336_1046171247810969600_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=9dec91f23c00e22a1223b44954d82e54&oe=5CEDD52E	https://www.facebook.com/FoxNews/videos/10156368847991336/	facebook.com	2017-12-04T20:58:52+0000	1512421132	"2017-12-04 21:58:52"	3891	8769	7805	1783	18357	349	2324	802	224	215	0
video	post_page_15704546335	15704546335_10156363954771336	https://www.facebook.com/FoxNews/videos/10156363954771336/	"“People wanting to keep more of their hard-earned money. That s what you see in the bills.    On  Fox News Sunday   Sen. John Barrasso discussed tax reform and the potential government shutdown. http://fxn.ws/2A0t7hL"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24243574_10156363989111336_8290175475653804032_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=f1226e61e1348ff2c36c74de4629ac7b&oe=5CF10298	https://scontent.xx.fbcdn.net/v/t15.5256-10/24243574_10156363989111336_8290175475653804032_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=60a1f1e91f19f3ffafb813b27e7e32df&oe=5CBA00D3	https://www.facebook.com/FoxNews/videos/10156363954771336/	facebook.com	2017-12-04T06:30:00+0000	1512369000	"2017-12-04 07:30:00"	1255	934	1405	160	2499	75	44	7	2	22	0
video	post_page_15704546335	15704546335_10156364008251336	https://www.facebook.com/FoxNews/videos/10156364008251336/	" What I really think the president is trying to do is return America to leadership role on the world stage.    On  Fox News Sunday   Gen. Jack Keane and Michele Flournoy discussed foreign policy under President Donald J. Trump s  America First  doctrine."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24286276_10156364048721336_679981820757934080_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=15605fd68f8b34842365af8d586292a5&oe=5CF566A1	https://scontent.xx.fbcdn.net/v/t15.5256-10/24286276_10156364048721336_679981820757934080_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=5a7c88652b3e10f26c0afdf5407a554e&oe=5CF8A4E7	https://www.facebook.com/FoxNews/videos/10156364008251336/	facebook.com	2017-12-04T03:30:00+0000	1512358200	"2017-12-04 04:30:00"	4631	1736	5392	468	7596	458	253	22	6	22	0
video	post_page_15704546335	15704546335_10156363512726336	https://www.facebook.com/FoxNews/videos/10156363512726336/	" We know that James Comey was basically letting Hillary Clinton off with nothing but a public slap on the wrist. Now we know that another FBI agent who was working on that particular case was biased against President Trump.  – Ben Shapiro"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24243734_10156363521301336_5437118152204877824_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=5ce3196f62dc92f74c267efa7f44f0bc&oe=5CEBCA30	https://scontent.xx.fbcdn.net/v/t15.5256-10/24243734_10156363521301336_5437118152204877824_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=806b06a98461eac94dd2912390c159b3&oe=5CFF6B7B	https://www.facebook.com/FoxNews/videos/10156363512726336/	facebook.com	2017-12-03T18:26:19+0000	1512325579	"2017-12-03 19:26:19"	6809	1942	9095	2334	13371	103	144	497	84	1458	0
video	post_page_15704546335	15704546335_10156361895791336	https://www.facebook.com/FoxNews/videos/10156361895791336/	" Kate Steinle would not have died had we simply avoided these sanctuary cities  enforced our existing law. We don t have to pass a new one  just enforce what we ve already agreed is the law.   On Justice with Judge Jeanine Pirro   Mike Huckabee criticized the sanctuary city laws in the wake of the Kate Steinle verdict."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24508637_10156361904736336_4142907633902288896_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=30abcf5f946ec7c58b07cb0a4b122389&oe=5CF0034C	https://scontent.xx.fbcdn.net/v/t15.5256-10/24508637_10156361904736336_4142907633902288896_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=08d67bede134b935572a6be9f8118941&oe=5CF7B007	https://www.facebook.com/FoxNews/videos/10156361895791336/	facebook.com	2017-12-03T12:32:35+0000	1512304355	"2017-12-03 13:32:35"	4026	1202	4735	696	6633	85	23	20	325	256	0
video	post_page_15704546335	15704546335_10156357284321336	https://www.facebook.com/FoxNews/videos/10156357284321336/	" If you receive federal funds you must at a minimum abide by federal law.   On  FOX & Friends Weekend   Iraq War veteran and Michigan Senate candidate John James shared his thoughts on sanctuary cities."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/24134459_10156357289211336_6930870295574085632_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=425956aad35acd2059948d4bcc4f35fa&oe=5CBCA9A0	https://scontent.xx.fbcdn.net/v/t15.5256-10/24134459_10156357289211336_6930870295574085632_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=3195f387549de2854c09cdbe00308c39&oe=5CF366EB	https://www.facebook.com/FoxNews/videos/10156357284321336/	facebook.com	2017-12-03T06:30:00+0000	1512282600	"2017-12-03 07:30:00"	5905	933	6496	1184	8613	537	23	14	5	12	0
